window,capture_start,capture_stop,usable_start,usable_stop,timestamp,center_frequency,noise_floor,average_power,minimum_power,peak_power,peak_frequency,dynamic_range,bin_width,fft_size,sample_rate,gain
340,544401765.2250662,546801765.2250662,544641765.2250662,546561765.2250662,2026-07-09T22:54:52.790451+00:00,545601765.2250662,32.07119529381453,31.264565875965502,-9.699780302514577,46.54123696259853,545706794.5219412,14.470041668783999,146.484375,16384,2400000.0,0.0
341,545937581.6416593,548337581.6416593,546177581.6416593,548097581.6416593,2026-07-09T22:54:52.848521+00:00,547137581.6416593,26.02112383606704,25.479817839465298,-31.248722083007102,60.63019334219917,547199983.9854093,34.60906950613213,146.484375,16384,2400000.0,0.0
342,547473398.0582523,549873398.0582523,547713398.0582523,549633398.0582523,2026-07-09T22:54:52.907054+00:00,548673398.0582523,19.45943325345079,18.78125233054817,-18.10178684549602,35.59622863796168,548009384.3863773,16.13679538451089,146.484375,16384,2400000.0,0.0
343,549009214.4748455,551409214.4748455,549249214.4748455,551169214.4748455,2026-07-09T22:54:52.965805+00:00,550209214.4748455,17.190496188128343,16.383227653621912,-19.61150684391384,31.948609615475036,550253159.7873455,14.758113427346693,146.484375,16384,2400000.0,0.0
344,550545030.8914386,552945030.8914386,550785030.8914386,552705030.8914386,2026-07-09T22:54:53.023378+00:00,551745030.8914386,15.191794172483904,14.362087808663393,-25.448699637624976,28.84709046183456,551077794.5633136,13.655296289350657,146.484375,16384,2400000.0,0.0
345,552080847.3080318,554480847.3080318,552320847.3080318,554240847.3080318,2026-07-09T22:54:53.082137+00:00,553280847.3080318,15.80687963455468,15.0603841948366,-31.915329065970276,33.18959401173877,554310193.0111568,17.38271437718409,146.484375,16384,2400000.0,0.0
346,553616663.7246249,556016663.7246249,553856663.7246249,555776663.7246249,2026-07-09T22:54:53.139515+00:00,554816663.7246249,18.414416371293328,17.660431275466944,-19.391404147947355,35.17962592336225,554309974.2714999,16.765209552068924,146.484375,16384,2400000.0,0.0
347,555152480.141218,557552480.141218,555392480.141218,557312480.141218,2026-07-09T22:54:53.198730+00:00,556352480.141218,19.723495460427966,19.13937660977724,-21.607776634502347,37.19341638368154,556799989.906843,17.46992092325357,146.484375,16384,2400000.0,0.0
348,556688296.557811,559088296.557811,556928296.557811,558848296.557811,2026-07-09T22:54:53.257669+00:00,557888296.557811,19.705703205250458,18.988467214763645,-25.780902728151837,36.96719625200694,557151626.635936,17.261493046756485,146.484375,16384,2400000.0,0.0
349,558224112.9744042,560624112.9744042,558464112.9744042,560384112.9744042,2026-07-09T22:54:53.316442+00:00,559424112.9744042,20.991488953267368,21.11896820758856,-19.619595046913016,69.10226914856906,560310050.4744042,48.1107801953017,146.484375,16384,2400000.0,0.0
350,559759929.3909974,562159929.3909974,559999929.3909974,561919929.3909974,2026-07-09T22:54:53.375600+00:00,560959929.3909974,31.682005390706653,30.336175287625117,-20.020273145469453,67.93866548392614,560310271.1878724,36.256660093219494,146.484375,16384,2400000.0,0.0
351,561295745.8075905,563695745.8075905,561535745.8075905,563455745.8075905,2026-07-09T22:54:53.434797+00:00,562495745.8075905,33.11647091756238,32.22922313754083,-8.83667151524223,49.54233384222646,561599847.3700905,16.42586292466408,146.484375,16384,2400000.0,0.0
352,562831562.2241836,565231562.2241836,563071562.2241836,564991562.2241836,2026-07-09T22:54:53.492467+00:00,564031562.2241836,29.628600974270206,28.79397726923158,-24.512416366178677,47.24557695060362,563189570.0366836,17.616975976333414,146.484375,16384,2400000.0,0.0
353,564367378.6407766,566767378.6407766,564607378.6407766,566527378.6407766,2026-07-09T22:54:53.550415+00:00,565567378.6407766,29.10177473859058,28.484954456871552,-9.46147144795027,68.58950928133584,566310200.9064016,39.48773454274526,146.484375,16384,2400000.0,0.0
354,565903195.0573698,568303195.0573698,566143195.0573698,568063195.0573698,2026-07-09T22:54:53.608576+00:00,567103195.0573698,31.77869396996792,30.632729912704583,-11.678148364771456,67.33223939623161,566310128.6511198,35.553545426263696,146.484375,16384,2400000.0,0.0
355,567439011.4739629,569839011.4739629,567679011.4739629,569599011.4739629,2026-07-09T22:54:53.668704+00:00,568639011.4739629,27.846386767875654,27.213661879544848,-28.902222189198454,45.4807477927806,567727146.2395879,17.634361024904944,146.484375,16384,2400000.0,0.0
356,568974827.890556,571374827.890556,569214827.890556,571134827.890556,2026-07-09T22:54:53.726532+00:00,570174827.890556,32.06772666022953,31.357547821162008,-9.314130127397036,50.023905049272685,570116673.593681,17.956178389043153,146.484375,16384,2400000.0,0.0
357,570510644.3071492,572910644.3071492,570750644.3071492,572670644.3071492,2026-07-09T22:54:53.784385+00:00,571710644.3071492,26.047228577126056,25.42055359773726,-18.79115121479876,46.08321670023468,570793945.0883992,20.035988123108623,146.484375,16384,2400000.0,0.0
358,572046460.7237422,574446460.7237422,572286460.7237422,574206460.7237422,2026-07-09T22:54:53.843405+00:00,573246460.7237422,15.638914550258258,14.786771228082408,-28.296392678705796,30.696547752709353,573699536.8956172,15.057633202451095,146.484375,16384,2400000.0,0.0
359,573582277.1403353,575982277.1403353,573822277.1403353,575742277.1403353,2026-07-09T22:54:53.901428+00:00,574782277.1403353,16.520139512736108,15.751066760457881,-25.327938550828087,54.08922831947423,573600001.7497103,37.56908880673812,146.484375,16384,2400000.0,0.0
360,575118093.5569285,577518093.5569285,575358093.5569285,577278093.5569285,2026-07-09T22:54:53.959992+00:00,576318093.5569285,16.961525452102894,16.187460911169154,-31.071873725710844,62.42326477632669,575999929.4944285,45.4617393242238,146.484375,16384,2400000.0,0.0
361,576653909.9735216,579053909.9735216,576893909.9735216,578813909.9735216,2026-07-09T22:54:54.019078+00:00,577853909.9735216,16.669768549117375,15.850424272277737,-38.1596413582974,39.04496110053718,578310062.3172716,22.375192551419804,146.484375,16384,2400000.0,0.0
362,578189726.3901147,580589726.3901147,578429726.3901147,580349726.3901147,2026-07-09T22:54:54.078142+00:00,579389726.3901147,15.164988306454145,14.348252259376764,-31.032500682306328,35.012791878286656,578310283.0307397,19.84780357183251,146.484375,16384,2400000.0,0.0
363,579725542.8067079,582125542.8067079,579965542.8067079,581885542.8067079,2026-07-09T22:54:54.136141+00:00,580925542.8067079,13.995830659402838,13.156107034141142,-26.255429898609755,27.542045830569407,581537993.9785829,13.546215171166569,146.484375,16384,2400000.0,0.0
364,581261359.2233009,583661359.2233009,581501359.2233009,583421359.2233009,2026-07-09T22:54:54.195089+00:00,582461359.2233009,15.038025872201422,14.151324413547439,-23.143422100644912,29.065800273216283,583093439.3014259,14.027774401014861,146.484375,16384,2400000.0,0.0
365,582797175.639894,585197175.639894,583037175.639894,584957175.639894,2026-07-09T22:54:54.253413+00:00,583997175.639894,18.57662588060066,17.906783933970843,-20.86700581821249,58.83057852605076,584310212.749269,40.2539526454501,146.484375,16384,2400000.0,0.0
366,584332992.0564872,586732992.0564872,584572992.0564872,586492992.0564872,2026-07-09T22:54:54.311377+00:00,585532992.0564872,24.093802877853868,23.407111627266666,-14.390393964295644,48.735879950272874,586710140.4939872,24.642077072419006,146.484375,16384,2400000.0,0.0
367,585868808.4730803,588268808.4730803,586108808.4730803,588028808.4730803,2026-07-09T22:54:54.372284+00:00,587068808.4730803,29.335786062233858,28.539933409023106,-17.108622708540185,43.481883710070186,587815878.7855803,14.146097647836328,146.484375,16384,2400000.0,0.0
368,587404624.8896734,589804624.8896734,587644624.8896734,589564624.8896734,2026-07-09T22:54:54.430180+00:00,588604624.8896734,31.03186523626291,30.12405900601128,-13.229718917958746,45.57815139290474,588763853.4052984,14.546286156641834,146.484375,16384,2400000.0,0.0
369,588940441.3062665,591340441.3062665,589180441.3062665,591100441.3062665,2026-07-09T22:54:54.487716+00:00,590140441.3062665,20.216877470604476,21.013792117622693,-19.974314142608872,48.72375149540564,590399865.1343915,28.50687402480116,146.484375,16384,2400000.0,0.0
370,590476257.7228596,592876257.7228596,590716257.7228596,592636257.7228596,2026-07-09T22:54:54.546248+00:00,591676257.7228596,13.936887987634847,13.268752583830377,-29.656237368244305,35.05135611168564,592799939.3634846,21.114468124050795,146.484375,16384,2400000.0,0.0
371,592012074.1394527,594412074.1394527,592252074.1394527,594172074.1394527,2026-07-09T22:54:54.605653+00:00,593212074.1394527,14.311301237216437,13.543009364579248,-29.025787912281963,37.82082200255911,592835316.3269527,23.509520765342675,146.484375,16384,2400000.0,0.0
372,593547890.5560459,595947890.5560459,593787890.5560459,595707890.5560459,2026-07-09T22:54:54.663987+00:00,594747890.5560459,16.23440445671553,15.666271607461155,-33.836902361079865,37.1898797117158,595199941.3372959,20.955475255000266,146.484375,16384,2400000.0,0.0
373,595083706.972639,597483706.972639,595323706.972639,597243706.972639,2026-07-09T22:54:54.722461+00:00,596283706.972639,16.46897360459073,15.894328639692962,-26.545406632038837,41.03064478757945,596567886.660139,24.561671182988718,146.484375,16384,2400000.0,0.0
374,596619523.389232,599019523.389232,596859523.389232,598779523.389232,2026-07-09T22:54:54.780175+00:00,597819523.389232,16.17700214273753,15.634094626671775,-23.67314626685081,41.862362371788855,597720060.498607,25.685360229051327,146.484375,16384,2400000.0,0.0
375,598155339.8058252,600555339.8058252,598395339.8058252,600315339.8058252,2026-07-09T22:54:54.838298+00:00,599355339.8058252,15.193535236491005,14.513024438282294,-29.501795537573376,45.1328197487645,600000017.5402002,29.939284512273492,146.484375,16384,2400000.0,0.0
376,599691156.2224183,602091156.2224183,599931156.2224183,601851156.2224183,2026-07-09T22:54:54.897625+00:00,600891156.2224183,14.632465493451708,13.989859532981054,-35.15033499148983,44.301447917053764,599999945.2849183,29.668982423602056,146.484375,16384,2400000.0,0.0
377,601226972.6390115,603626972.6390115,601466972.6390115,603386972.6390115,2026-07-09T22:54:54.956475+00:00,602426972.6390115,17.160782830839942,16.547410544186043,-23.998608981806804,37.05722961875938,602280048.8108865,19.896446787919437,146.484375,16384,2400000.0,0.0
378,602762789.0556046,605162789.0556046,603002789.0556046,604922789.0556046,2026-07-09T22:54:55.014804+00:00,603962789.0556046,18.955424923188993,18.247330866014607,-28.49118869564721,52.48616818738504,604799947.2587296,33.53074326419605,146.484375,16384,2400000.0,0.0
379,604298605.4721977,606698605.4721977,604538605.4721977,606458605.4721977,2026-07-09T22:54:55.073845+00:00,605498605.4721977,19.31465339200283,18.545147627767747,-21.78403782755351,52.50726981125848,604799875.0034477,33.19261641925566,146.484375,16384,2400000.0,0.0
380,605834421.8887908,608234421.8887908,606074421.8887908,607994421.8887908,2026-07-09T22:54:55.133267+00:00,607034421.8887908,19.105395394946697,18.470627403242652,-20.941921969034716,35.29090695878371,606346824.2325408,16.18551156383701,146.484375,16384,2400000.0,0.0
381,607370238.3053839,609770238.3053839,607610238.3053839,609530238.3053839,2026-07-09T22:54:55.192010+00:00,608570238.3053839,16.725633794103977,15.956419436399964,-19.592380543286037,33.33485604783527,607684886.7428839,16.60922225373129,146.484375,16384,2400000.0,0.0
382,608906054.721977,611306054.721977,609146054.721977,611066054.721977,2026-07-09T22:54:55.251356+00:00,610106054.721977,14.792150294652732,13.888363700848895,-24.34220810640509,28.429716321100862,609645654.331352,13.63756602644813,146.484375,16384,2400000.0,0.0
383,610441871.1385702,612841871.1385702,610681871.1385702,612601871.1385702,2026-07-09T22:54:55.309073+00:00,611641871.1385702,14.444576116553733,13.591799525055865,-31.886253873587634,29.96194442580474,612092164.1073202,15.517368309251008,146.484375,16384,2400000.0,0.0
384,611977687.5551633,614377687.5551633,612217687.5551633,614137687.5551633,2026-07-09T22:54:55.368075+00:00,613177687.5551633,15.277153055173656,14.491864064556175,-24.89116672638616,30.270110506938146,613560744.1957883,14.99295745176449,146.484375,16384,2400000.0,0.0
385,613513503.9717563,615913503.9717563,613753503.9717563,615673503.9717563,2026-07-09T22:54:55.427420+00:00,614713503.9717563,16.128568899762627,15.313188039078195,-52.089240977961275,34.46099440909074,614399880.9248813,18.33242550932811,146.484375,16384,2400000.0,0.0
386,615049320.3883495,617449320.3883495,615289320.3883495,617209320.3883495,2026-07-09T22:54:55.484744+00:00,616249320.3883495,18.948292555707688,18.425196545085782,-23.94718521768896,39.52288781312914,617253324.2945995,20.57459525742145,146.484375,16384,2400000.0,0.0
387,616585136.8049426,618985136.8049426,616825136.8049426,618745136.8049426,2026-07-09T22:54:55.544163+00:00,617785136.8049426,28.81808201248718,27.483272252003907,-20.51240927417691,45.191977486605175,617306865.3205676,16.373895474117994,146.484375,16384,2400000.0,0.0
388,618120953.2215357,620520953.2215357,618360953.2215357,620280953.2215357,2026-07-09T22:54:55.600763+00:00,619320953.2215357,31.626577881927886,30.95521784969722,-13.103670670268501,49.24111777554707,619199957.1277857,17.61453989361918,146.484375,16384,2400000.0,0.0
389,619656769.6381289,622056769.6381289,619896769.6381289,621816769.6381289,2026-07-09T22:54:55.658054+00:00,620856769.6381289,30.351437414203012,29.416562286113226,-10.515622904489865,48.06090164652253,621482111.4350039,17.70946423231952,146.484375,16384,2400000.0,0.0
390,621192586.054722,623592586.054722,621432586.054722,623352586.054722,2026-07-09T22:54:55.714816+00:00,622392586.054722,30.777109646718994,29.534769262916456,-12.936105177694028,47.61352214266586,621567293.085972,16.836412495946863,146.484375,16384,2400000.0,0.0
391,622728402.471315,625128402.471315,622968402.471315,624888402.471315,2026-07-09T22:54:55.771072+00:00,623928402.471315,32.840343535119125,32.01857314634377,-6.494292298772403,45.69858633025133,623177230.596315,12.858242795132206,146.484375,16384,2400000.0,0.0
392,624264218.8879082,626664218.8879082,624504218.8879082,626424218.8879082,2026-07-09T22:54:55.827886+00:00,625464218.8879082,32.951196357734304,32.21265824931304,-5.635483725731479,47.84374109118851,625403720.8410332,14.892544733454208,146.484375,16384,2400000.0,0.0
393,625800035.3045013,628200035.3045013,626040035.3045013,627960035.3045013,2026-07-09T22:54:55.886305+00:00,627000035.3045013,32.8179723934379,32.12550133053555,-13.893699418284672,48.78614093124558,627709898.5857513,15.968168537807685,146.484375,16384,2400000.0,0.0
394,627335851.7210944,629735851.7210944,627575851.7210944,629495851.7210944,2026-07-09T22:54:55.944808+00:00,628535851.7210944,32.51750933951208,31.946677367449496,-14.238648642208773,48.25980285348532,629269591.9554694,15.742293513973237,146.484375,16384,2400000.0,0.0
395,628871668.1376876,631271668.1376876,629111668.1376876,631031668.1376876,2026-07-09T22:54:56.002267+00:00,630071668.1376876,34.60883388487289,33.779795770153314,-10.25620879080603,47.32683537668461,630020838.0595626,12.718001491811727,146.484375,16384,2400000.0,0.0
396,630407484.5542806,632807484.5542806,630647484.5542806,632567484.5542806,2026-07-09T22:54:56.060851+00:00,631607484.5542806,33.96776069228903,33.214041304506914,-9.380891160054933,48.25572981345033,631476088.0699056,14.287969121161296,146.484375,16384,2400000.0,0.0
397,631943300.9708737,634343300.9708737,632183300.9708737,634103300.9708737,2026-07-09T22:54:56.120321+00:00,633143300.9708737,34.01087792695422,33.147670292834064,-3.116550878054955,47.710459055111905,632933681.8302487,13.699581128157682,146.484375,16384,2400000.0,0.0
